Baugruppennummer,Primary Text,id,isHeading,parentBinding,module,Artifact Type
"=""3092""",Klimafeste Bauweise,12298,false,9956,12505,Baugruppe
"=""3093""",Schocksichere Bauweise,9246,false,9956,12505,Baugruppe
"=""3094""",Rüttelsichere/schräglagensichere Bauweise,7024,false,9956,12505,Baugruppe
"=""3095""","Amagnetische, streufeldarme Bauweise",10840,false,9956,12505,Baugruppe
"=""3096""",Geräuscharme Bauweise,7244,false,9956,12505,Baugruppe
"=""3097""","EMV- gerechte Bauweise, inkl. Schutz g. (N)EMP und Blitzschlag",7496,false,9956,12505,Baugruppe
"=""3098""",Ergonomisch richtige Bauweise,9272,false,9956,12505,Baugruppe
"=""3099""",Sonstige querschnittliche Richtlinien,11832,false,9956,12505,Baugruppe
"=""3100""","Bordnetze, E Maschinen, Stromrichter",10390,false,10551,12505,Baugruppe
"=""3100""",Grundforderungen,10202,false,10390,12505,Baugruppe
"=""3101""",Grundforderungen zu 3110,7422,false,10202,12505,Baugruppe
"=""3102""",Grundforderungen zu 3120,11355,false,10202,12505,Baugruppe
"=""3103""",Grundforderungen zu 3130,11148,false,10202,12505,Baugruppe
"=""3104""",Grundforderungen zu 3140,9169,false,10202,12505,Baugruppe
"=""3105""",Grundforderungen zu 3150,8071,false,10202,12505,Baugruppe
"=""3106""",Grundforderungen zu 3160,7631,false,10202,12505,Baugruppe
"=""3107""",Grundforderungen zu 3170,11458,false,10202,12505,Baugruppe
"=""3108""",Grundforderungen zu 3180,8350,false,10202,12505,Baugruppe
"=""3109""",Grundforderungen zu 3190,9503,false,10202,12505,Baugruppe
"=""3110""",Bordnetze Überwasserschiff,11559,false,10390,12505,Baugruppe
"=""3111""",Haupt- und Fahrnetze,8290,false,11559,12505,Baugruppe
"=""3112""",Unternetze,12336,false,11559,12505,Baugruppe
"=""3113""",Ersatzstromnetz ( siehe 3810),9946,false,11559,12505,Baugruppe
"=""3114""",Notstromversorgung (siehe 3820),9212,false,11559,12505,Baugruppe
"=""3115""","Sondernetze (MES, MIRGA) (siehe 3950)",7931,false,11559,12505,Baugruppe
"=""3116""",Land-Bord/Bord-Bord Stromversorgung,6885,false,11559,12505,Baugruppe
"=""3117""",USV- Netze (siehe 3840),7533,false,11559,12505,Baugruppe
"=""3120""",Bordnetze Uboot,8382,false,10390,12505,Baugruppe
"=""3121""",Haupt- und Fahrnetze,12218,false,8382,12505,Baugruppe
"=""3122""",DC Unternetze,9777,false,8382,12505,Baugruppe
"=""3123""",AC Unternetze,9839,false,8382,12505,Baugruppe
"=""3124""",Konverter,7749,false,8382,12505,Baugruppe
"=""3126""",Land- und Ladeanschluß,12063,false,8382,12505,Baugruppe
"=""3130""",Generatoren,10843,false,10390,12505,Baugruppe
"=""3131""",Generatoren für Obernetze,8891,false,10843,12505,Baugruppe
"=""3132""",Generatoren für E Hauptnetze,11216,false,10843,12505,Baugruppe
"=""3133""",Generatoren für Räumstromversorgung,9367,false,10843,12505,Baugruppe
"=""3134""",Generatoren für Impulsstromversorgung,8893,false,10843,12505,Baugruppe
"=""3138""","Integrierte Steuer-, Regel-, Überwachungseinrichtungen",7729,false,10843,12505,Baugruppe
"=""3139""","Baugruppen, Bauelemente (ggf. detailliert unter 3300/3600)",8772,false,10843,12505,Baugruppe
"=""3150""",Statische Stromrichter für Unternetze,9711,false,10390,12505,Baugruppe
"=""3151""",Gleichrichter (AC/DC),6832,false,9711,12505,Baugruppe
"=""3152""",Wechselrichter (DC/AC),9550,false,9711,12505,Baugruppe
"=""3153""",Frequenzumrichter (AC/AC),8341,false,9711,12505,Baugruppe
"=""3154""",Gleichstromsteller (DC-DC),11415,false,9711,12505,Baugruppe
"=""3157""",Zugehörige Schalttafeln,9906,false,9711,12505,Baugruppe
"=""3158""","Integrierte Steuer-, Regel-, Überwachungseinrichtungen",9964,false,9711,12505,Baugruppe
"=""3159""","Baugruppen, Bauelemente (ggf. detailliert unter 3300/3600)",7777,false,9711,12505,Baugruppe
"=""3160""",Rotierende Stromrichter (Umformer) für Unternetze,10017,false,10390,12505,Baugruppe
"=""3162""",Wechselrichter (DC/AC-Umformer),10361,false,10017,12505,Baugruppe
"=""3163""",Frequenzumrichter (AC/AC-Umformer),8082,false,10017,12505,Baugruppe
"=""3167""",Zugehörige Schalttafeln,11141,false,10017,12505,Baugruppe
"=""3168""","Integrierte Steuer-, Regel-, Überwachungseinrichtungen",8568,false,10017,12505,Baugruppe
"=""3169""","Baugruppen, Bauelemente (ggf. detailliert unter 3300/3600)",10068,false,10017,12505,Baugruppe
"=""3170""",Transformatoren und Drosseln,9342,false,10390,12505,Baugruppe
"=""3179""","Baugruppen, Bauelemente",8060,false,9342,12505,Baugruppe
"=""3180""",E Motoren in Schiffsbetriebsanlagen,10965,false,10390,12505,Baugruppe
"=""3181""",Drehstrommotoren,7384,false,10965,12505,Baugruppe
"=""3182""",Wechselstrommotoren,10156,false,10965,12505,Baugruppe
"=""3183""",Gleichstrommotoren,10587,false,10965,12505,Baugruppe
"=""3187""","Anlasser, Feldsteller, Sterndreieckschalter",11256,false,10965,12505,Baugruppe
"=""3188""","Integrierte Steuer-, Regel-, Überwachungseinrichtungen",9089,false,10965,12505,Baugruppe
"=""3189""","Baugruppen, Bauelemente",9384,false,10965,12505,Baugruppe
"=""3190""","Zubehör, Ein- und Ausbau",6662,false,10390,12505,Baugruppe
"=""3191""","Betriebsfüllung, Art und Umfang",6602,false,6662,12505,Baugruppe
"=""3192""","Pflegeeinrichtungen und -mittel, Konservierung",9493,false,6662,12505,Baugruppe
"=""3193""","Schutz- und Sicherheitseinrichtung, Überwachungseinrichtung",6820,false,6662,12505,Baugruppe
"=""3194""",Prüfgerät,9605,false,6662,12505,Baugruppe
"=""3195""",Zwischenfundament,7405,false,6662,12505,Baugruppe
"=""3196""",Verbindungselemente,6894,false,6662,12505,Baugruppe
"=""3197""",Halterungen,9288,false,6662,12505,Baugruppe
"=""3198""",Ein- und Ausbauvorrichtungen,8707,false,6662,12505,Baugruppe
"=""3199""",Ein- und Ausbau an Bord,10943,false,6662,12505,Baugruppe
"=""3200""",E Erzeugungsanlagen,10646,false,10551,12505,Baugruppe
"=""3200""",Grundforderungen,8796,false,10646,12505,Baugruppe
"=""3201""",Grundforderungen zu 3210,9065,false,8796,12505,Baugruppe
"=""3202""",Grundforderungen zu 3220,11769,false,8796,12505,Baugruppe
"=""3203""",Grundforderungen zu 3230,12077,false,8796,12505,Baugruppe
"=""3204""",Grundforderungen zu 3240,9308,false,8796,12505,Baugruppe
"=""3205""",Grundforderungen zu 3250,6927,false,8796,12505,Baugruppe
"=""3206""",Grundforderungen zu 3260,8908,false,8796,12505,Baugruppe
"=""3207""",Grundforderungen zu 3270,7413,false,8796,12505,Baugruppe
"=""3208""",Grundforderungen zu 3280,8029,false,8796,12505,Baugruppe
"=""3209""",Grundforderungen zu 3290,10566,false,8796,12505,Baugruppe
"=""3210""",E Aggregatanlage für Bordnetze *) und Fahrnetze,11508,false,10646,12505,Baugruppe
"=""3218""","Integrierte Steuer-, Regel-, Überwachungseinrichtungen",10293,false,11508,12505,Baugruppe
"=""3219""","Baugruppen, -elemente (ggf. detailliert unter 3300/3600)",7884,false,11508,12505,Baugruppe
"=""3220""",Brennstoffzellenanlage,7679,false,10646,12505,Baugruppe
"=""3221""",Brennstoffzellen - Modul,10153,false,7679,12505,Baugruppe
"=""3222""",Brennstoffzellen - Rack,12016,false,7679,12505,Baugruppe
"=""3223""",Brennstoffzellen - Hilfsschalttafel,11011,false,7679,12505,Baugruppe
"=""3224""",Brennstoffzellen - Steuertafeln,7976,false,7679,12505,Baugruppe
"=""3225""",Elektrische Verbindungen,10513,false,7679,12505,Baugruppe
"=""3228""",Rohrleitungen und Armaturen,11950,false,7679,12505,Baugruppe
"=""3230""",Zusatzeinrichtungen für Brennstoffzellen,6712,false,10646,12505,Baugruppe
"=""3231""",Kühleinrichtungen,7388,false,6712,12505,Baugruppe
"=""3232""",Restgaseinrichtungen,12351,false,6712,12505,Baugruppe
"=""3233""",Reaktionswassereinrichtungen,9926,false,6712,12505,Baugruppe
"=""3234""",Schutzgaseinrichtung,9032,false,6712,12505,Baugruppe
"=""3235""",Brennstoff-Entladewiderstand,12275,false,6712,12505,Baugruppe
"=""3236""",Steuer- und Überwachungseinrichtung,8156,false,6712,12505,Baugruppe
"=""3239""",Sonstige Zusatzeinrichtungen,7512,false,6712,12505,Baugruppe
"=""3290""","Zubehör, Ein- und Ausbau",6566,false,10646,12505,Baugruppe
"=""3291""","Betriebsfüllung, Art und Umfang",11075,false,6566,12505,Baugruppe
"=""3292""","Pflegeeinrichtung und -mittel, Konservierung",8925,false,6566,12505,Baugruppe
"=""3293""","Schutz- und Sicherheitseinrichtung, Überwachungseinrichtung",6985,false,6566,12505,Baugruppe
"=""3294""",Prüfgerät,6844,false,6566,12505,Baugruppe
"=""3295""",Zwischenfundament,8498,false,6566,12505,Baugruppe
"=""3296""",Verbindungselemente,9667,false,6566,12505,Baugruppe
"=""3297""",Halterungen,12049,false,6566,12505,Baugruppe
"=""3298""",Ein- und Ausbauvorrichtungen,7854,false,6566,12505,Baugruppe
"=""3299""",Ein- und Ausbau an Bord,12480,false,6566,12505,Baugruppe
"=""3300""",Schaltanlagen,10558,false,10551,12505,Baugruppe
"=""3300""",Grundforderungen,7026,false,10558,12505,Baugruppe
"=""3301""",Grundforderungen zu 3310,6989,false,7026,12505,Baugruppe
"=""3302""",Grundforderungen zu 3320,11475,false,7026,12505,Baugruppe
"=""3303""",Grundforderungen zu 3330,6940,false,7026,12505,Baugruppe
"=""3304""",Grundforderungen zu 3340,12204,false,7026,12505,Baugruppe
"=""3305""",Grundforderungen zu 3350,7007,false,7026,12505,Baugruppe
"=""3306""",Grundforderungen zu 3360,11306,false,7026,12505,Baugruppe
"=""3307""",Grundforderungen zu 3370,6788,false,7026,12505,Baugruppe
"=""3308""",Grundforderungen zu 3380,9496,false,7026,12505,Baugruppe
"=""3309""",Grundforderungen zu 3390,10393,false,7026,12505,Baugruppe
"=""3310""",Schaltschränke,10787,false,10558,12505,Baugruppe
"=""3311""",E Werk-Schaltanlagen,7914,false,10787,12505,Baugruppe
"=""3312""",Verteilerschaltanlagen/Hauptgruppen,7431,false,10787,12505,Baugruppe
"=""3313""",Verbraucherschaltanlagen/Gruppen,10514,false,10787,12505,Baugruppe
"=""3314""",Modulschaltanlagen,8127,false,10787,12505,Baugruppe
"=""3318""","Int. Steuer-, Regel, Überwachungseinrichtung (detaill. und 3600/3700)",8720,false,10787,12505,Baugruppe
"=""3319""","Einbauger., Baugr., Bauelem. (ggf. detaill. und 3320-60/3600)",7816,false,10787,12505,Baugruppe
"=""3320""","Befehls-, Steuer-, Meldegerät",12232,false,10558,12505,Baugruppe
"=""3321""","Einbau-Befehlsschalter, -taster",6884,false,12232,12505,Baugruppe
"=""3322""","Leuchtschalter, -taster",8783,false,12232,12505,Baugruppe
"=""3323""",Leuchtmelder,10740,false,12232,12505,Baugruppe
"=""3328""",Zubehörgerät (Steuertrafo etc.),8426,false,12232,12505,Baugruppe
"=""3329""",Bauelemente,7321,false,12232,12505,Baugruppe
"=""3330""",Einbau-Schaltgerät,6654,false,10558,12505,Baugruppe
"=""3331""",Leistungsschalter/Schutzschalter,10675,false,6654,12505,Baugruppe
"=""3332""",Lastschalter,8327,false,6654,12505,Baugruppe
"=""3333""",Trennschalter,10122,false,6654,12505,Baugruppe
"=""3334""","Schütze, Relais",9125,false,6654,12505,Baugruppe
"=""3335""",Schmelzsicherungen,7925,false,6654,12505,Baugruppe
"=""3336""",Sollschmelzstellen,12065,false,6654,12505,Baugruppe
"=""3338""",Zubehörgerät,10236,false,6654,12505,Baugruppe
"=""3339""",Bauelemente,11577,false,6654,12505,Baugruppe
"=""3340""",Einbau- Messwertanzeigegerät,8049,false,10558,12505,Baugruppe
"=""3341""",Analoganzeigegerät,10812,false,8049,12505,Baugruppe
"=""3342""",Alphanumerisches Anzeigegerät,7456,false,8049,12505,Baugruppe
"=""3348""","Zubehörgerät (Messwandler, -Umformer)",9339,false,8049,12505,Baugruppe
"=""3349""",Bauelemente,8172,false,8049,12505,Baugruppe
"=""3350""",Sonstiges Einbaugerät,7906,false,10558,12505,Baugruppe
"=""3351""",Kurzschlußdämpfungsanlage,11131,false,7906,12505,Baugruppe
"=""3352""",Isolationsüberwachungsgerät,9624,false,7906,12505,Baugruppe
"=""3353""",Synchronisiergerät,11419,false,7906,12505,Baugruppe
"=""3354""",Motorvollschutzgerät,10496,false,7906,12505,Baugruppe
"=""3355""",EMV Filterbaugruppen,11169,false,7906,12505,Baugruppe
"=""3360""",Anschluss-/Verbindungselemente,8933,false,10558,12505,Baugruppe
"=""3361""","Schaltleitungen, Sammelschienen",9783,false,8933,12505,Baugruppe
"=""3362""","Steckverbinder, Steckerleisten",11644,false,8933,12505,Baugruppe
"=""3363""","Klemmen, Reihenklemmen",10883,false,8933,12505,Baugruppe
"=""3390""","Zubehör, Ein- und Ausbau",8155,false,10558,12505,Baugruppe
"=""3391""","Betriebsfüllung, Art und Umfang",11787,false,8155,12505,Baugruppe
"=""3392""",Pflegeeinrichtungen und -mittel,8187,false,8155,12505,Baugruppe
"=""3393""","Schutz- und Sicherheitseinrichtung, Überwachungseinrichtung",8047,false,8155,12505,Baugruppe
"=""3394""",Prüfgerät,10403,false,8155,12505,Baugruppe
"=""3395""",Zwischenfundament,10341,false,8155,12505,Baugruppe
"=""3396""",Verbindungselemente,7883,false,8155,12505,Baugruppe
"=""3397""",Halterungen,7878,false,8155,12505,Baugruppe
"=""3398""",Ein- und Ausbauvorrichtungen,6736,false,8155,12505,Baugruppe
"=""3399""",Ein- und Ausbau an Bord,10870,false,8155,12505,Baugruppe
"=""3400""",Kabelanlagen,11707,false,10551,12505,Baugruppe
"=""3400""",Grundforderungen,9417,false,11707,12505,Baugruppe
"=""3401""",Grundforderungen zu 3410,7934,false,9417,12505,Baugruppe
"=""3402""",Grundforderungen zu 3420,9623,false,9417,12505,Baugruppe
"=""3403""",Grundforderungen zu 3430,11266,false,9417,12505,Baugruppe
"=""3404""",Grundforderungen zu 3440,8134,false,9417,12505,Baugruppe
"=""3405""",Grundforderungen zu 3450,7828,false,9417,12505,Baugruppe
"=""3406""",Grundforderungen zu 3460,10708,false,9417,12505,Baugruppe
"=""3407""",Grundforderungen zu 3470,11910,false,9417,12505,Baugruppe
"=""3408""",Grundforderungen zu 3480,12301,false,9417,12505,Baugruppe
"=""3409""",Grundforderungen zu 3490,7623,false,9417,12505,Baugruppe
"=""3410""",Kabelanlagen für el. Schiffsantriebe,8595,false,11707,12505,Baugruppe
"=""3420""",Kabelanlagen für Bordnetze *),12479,false,11707,12505,Baugruppe
"=""3430""","KabelAnlage für Automatisierung, Steuerung, Überwachung",12200,false,11707,12505,Baugruppe
"=""3440""",Kabelanlagen für E Sonderanlagen (BA 3900),10508,false,11707,12505,Baugruppe
"=""3450""",VerbraucherAnlage interne KabelAnlage (insbes. HBA 5000 - 7000),8860,false,11707,12505,Baugruppe
"=""3470""",Kabel,8996,false,11707,12505,Baugruppe
"=""3471""",Stromversorgungskabel,7880,false,8996,12505,Baugruppe
"=""3472""",Leichte Leistungs- und Steuerkabel,10949,false,8996,12505,Baugruppe
"=""3473""",Signal- und Datenkabel,9892,false,8996,12505,Baugruppe
"=""3474""",Nicht festverlegte Kabel,11342,false,8996,12505,Baugruppe
"=""3475""",Sonderkabel (z.B. druckwasserdicht),9743,false,8996,12505,Baugruppe
"=""3480""",Kabelmontage- und Verbindungselemente,11339,false,11707,12505,Baugruppe
"=""3481""",Elemente für Bündelverlegung,8001,false,11339,12505,Baugruppe
"=""3482""",Elemente für Einzelverlegung,10736,false,11339,12505,Baugruppe
"=""3486""","Verteilerdosen, -kästen",12039,false,11339,12505,Baugruppe
"=""3490""","Zubehör, Ein- und Ausbau",10888,false,11707,12505,Baugruppe
"=""3491""","Betriebsfüllung, Art und Umfang",6644,false,10888,12505,Baugruppe
"=""3492""","Pflegeeinrichtungen mit -mittel, Konservierung",11634,false,10888,12505,Baugruppe
"=""3493""","Schutz- und Sicherheitseinrichtung, Überwachungseinrichtung",12170,false,10888,12505,Baugruppe
"=""3494""",Prüfgerät,12457,false,10888,12505,Baugruppe
"=""3495""",Zwischenfundament,10029,false,10888,12505,Baugruppe
"=""3496""",Verbindungselement,11194,false,10888,12505,Baugruppe
"=""3497""",Halterungen,11807,false,10888,12505,Baugruppe
"=""3498""",Ein- und Ausbauvorrichtungen,7621,false,10888,12505,Baugruppe
"=""3499""",Ein- und Ausbau an Bord,8226,false,10888,12505,Baugruppe
"=""3500""","Beleuchtungsanlagen, Positionslaternen, Signallichter",8282,false,10551,12505,Baugruppe
"=""3500""",Grundforderungen,9450,false,8282,12505,Baugruppe
"=""3501""",Grundforderungen zu 3510,7212,false,9450,12505,Baugruppe
"=""3502""",Grundforderungen zu 3520,9554,false,9450,12505,Baugruppe
"=""3503""",Grundforderungen zu 3530,8340,false,9450,12505,Baugruppe
"=""3504""",Grundforderungen zu 3540,7454,false,9450,12505,Baugruppe
"=""3505""",Grundforderungen zu 3550,11822,false,9450,12505,Baugruppe
"=""3506""",Grundforderungen zu 3560,7510,false,9450,12505,Baugruppe
"=""3507""",Grundforderungen zu 3570,10116,false,9450,12505,Baugruppe
"=""3508""",Grundforderungen zu 3580,7216,false,9450,12505,Baugruppe
"=""3509""",Grundforderungen zu 3590,9542,false,9450,12505,Baugruppe
"=""3510""","Hauptbeleuchtungsanlagen, Steckdosenanlagen",10363,false,8282,12505,Baugruppe
"=""3511""",Festeingebaute Leuchten,8409,false,10363,12505,Baugruppe
"=""3512""",Beweglich angeschlossene Leuchten,11376,false,10363,12505,Baugruppe
"=""3513""",Steckdosenstromkreise 2 PE AC 60 Hz 115 V,8366,false,10363,12505,Baugruppe
"=""3514""",Steckdosenstromkreise 2 PE AC 60 Hz 230 V,7566,false,10363,12505,Baugruppe
"=""3515""",Steckdosenstromkreise 2 PE DC 220 V,7056,false,10363,12505,Baugruppe
